X,Y
-1.032875856046701735e+00,9.789790139931808799e-01
-1.025115130891867121e+00,9.741804542939668243e-01
-1.019528423293443176e+00,9.723387707855277728e-01
-1.012538770923056664e+00,9.710760584098079296e-01
-1.001067515035101607e+00,9.672974065667783172e-01
-1.004458049089700822e+00,9.668634110232289247e-01
-1.006198264057730052e+00,9.646945982148227294e-01
-1.009733402231194122e+00,9.658558282209046553e-01
-1.005644529450803848e+00,9.675951335768032679e-01
-1.005024741696201263e+00,9.688527580683865548e-01
-1.005052314314289319e+00,9.676614471229175729e-01
-1.004025429368618605e+00,9.680064387581044372e-01
-1.011332261022679369e+00,9.717759536381997965e-01
-1.012621498337860970e+00,9.709725879320125763e-01
-1.006235098081474932e+00,9.693084124441710969e-01
-9.999542206669584932e-01,9.666296070818056752e-01
-1.013382205333141162e+00,9.665204880512258123e-01
-1.016058485293600988e+00,9.652740994414364950e-01
-1.016799664484824506e+00,9.599554157635107332e-01
-1.016490095473542965e+00,9.583915153897314410e-01
-1.021430582403464848e+00,9.622660324852351232e-01
-1.022678441493679369e+00,9.666596557769892017e-01
-1.022397548248664023e+00,9.704739324947274648e-01
-1.022858895218139663e+00,9.695295638495367019e-01
-1.027492220895836139e+00,9.615612308458043600e-01
-1.025123453197881007e+00,9.593710361094702765e-01
-1.020212044989369904e+00,9.529586028014602750e-01
-1.026197047316655064e+00,9.569868234256467820e-01
-1.020529490440012843e+00,9.597232125463410757e-01
-1.026038153061241465e+00,9.585395621292394086e-01
-1.022587158219052883e+00,9.609798754139725618e-01
-1.023959332097996944e+00,9.629817743687995035e-01
-1.020830801267309518e+00,9.760412030232109570e-01
-1.022261698968987220e+00,9.795958482285053170e-01
-1.020407698294638621e+00,9.827952174341987313e-01
-1.020593698510329217e+00,9.853975208165345334e-01
-1.022665203902999753e+00,9.881866010769699837e-01
-1.021104555783326262e+00,9.871830927861638960e-01
-1.029259023166049669e+00,9.915740736145930434e-01
-1.031843985014169629e+00,9.837313054524827738e-01
-1.029241357039666571e+00,9.814044996296633627e-01
-1.028821622794185542e+00,9.739280442844348018e-01
-1.041287037258063597e+00,9.677296011112159757e-01
-1.032916381653965043e+00,9.629557580468850464e-01
-1.029308133231388478e+00,9.623302926079628783e-01
-1.026051604499512049e+00,9.647626472723282998e-01
-1.016833336593862214e+00,9.647169309861124420e-01
-1.017020797129577048e+00,9.608879333208800722e-01
-1.018901674000094237e+00,9.512003871565704038e-01
-1.016631604274389478e+00,9.436160614347992581e-01
-1.017027928660795055e+00,9.431168530301351494e-01
-1.024019500695349860e+00,9.477909859785011992e-01
-1.020282344829564591e+00,9.549222398763884678e-01
-1.015589552786104743e+00,9.607058128970074051e-01
-1.019970744886897096e+00,9.596363690546036995e-01
-1.015242729551341760e+00,9.610579493441164800e-01
-1.017027103328535187e+00,9.635211736779814018e-01
-1.015409351035748475e+00,9.559432678064487821e-01
-1.013764670702535842e+00,9.564768162057006862e-01
-1.009279317714820934e+00,9.550721226948021281e-01
-1.012054980549154770e+00,9.504816046061262957e-01
-1.014638198898637267e+00,9.491272596186394184e-01
-1.011205139576969891e+00,9.525846913671854876e-01
-1.006263662236460465e+00,9.549617045286135086e-01
-1.005122272095750890e+00,9.551451999228470768e-01
-1.000066516637317715e+00,9.623472282958211999e-01
-1.001058474760535999e+00,9.645198929640396157e-01
-1.003630450737297064e+00,9.687340199825239528e-01
-1.003728935968301483e+00,9.676379145616803568e-01
-1.005433503423711183e+00,9.697307456109794943e-01
-1.003202829584608491e+00,9.693283303808987172e-01
-1.006485040725439539e+00,9.653465073125625517e-01
-1.006753366281069040e+00,9.644118100260212767e-01
-1.012599749248416003e+00,9.669241613830952264e-01
-1.016325841192710744e+00,9.682900708460525641e-01
-1.017151701426638244e+00,9.639221063730849526e-01
-1.011808690717405756e+00,9.611752081751536725e-01
-1.007742021379008701e+00,9.538306737342886477e-01
-1.009976621133814589e+00,9.511950318828659157e-01
-1.013885291019366530e+00,9.510666117601774827e-01
-1.022128199861104925e+00,9.427029500210939439e-01
-1.017107163212179533e+00,9.515480697613893923e-01
-1.020134479032142494e+00,9.537368719409982099e-01
-1.012359743021046476e+00,9.595953894051755251e-01
-1.009031096797305072e+00,9.619500184118823238e-01
-1.001347920760065957e+00,9.628639489750764335e-01
-9.974401813885169776e-01,9.660160731275567736e-01
-1.001328723541982768e+00,9.666889186695837299e-01
-1.001651836314658262e+00,9.635741054809880968e-01
-1.010146760360739471e+00,9.643591920478270518e-01
-1.007868476713567496e+00,9.605605576266470491e-01
-1.004066499122766132e+00,9.654354803484761494e-01
-1.004129828451563844e+00,9.652578432472627146e-01
-1.008260837427731538e+00,9.600764088927187245e-01
-1.007918960189811752e+00,9.610461187266040595e-01
-1.007927298745334266e+00,9.641925369910419041e-01
-1.009247183020228977e+00,9.633152438025208708e-01
-1.002261297132283957e+00,9.588783788706043421e-01
-1.001089884987274026e+00,9.589998745845811357e-01
-9.977648836614565475e-01,9.594079500064464083e-01
-1.000090621073716157e+00,9.641850685069609517e-01
-1.002939557600091458e+00,9.700031032727682856e-01
-1.004591764697216227e+00,9.727536096175162239e-01
-1.008018543364015196e+00,9.746911930501946930e-01
-1.007610457826484840e+00,9.769457141004271872e-01
-1.006391444795582846e+00,9.759042140928591014e-01
-1.005504322824145813e+00,9.712615589832302998e-01
-1.008777354732526499e+00,9.712322393177850177e-01
-1.008052482796118365e+00,9.730038520747510411e-01
-1.004827693978856296e+00,9.795877908960479719e-01
-1.005179537007498070e+00,9.774493987882094670e-01
-1.010983167222061496e+00,9.714932463214275282e-01
-1.004770121724894327e+00,9.729874231240071003e-01
-1.005419736450061219e+00,9.818777649805897623e-01
-1.007802360270237951e+00,9.749357745967084377e-01
-1.007107445622575703e+00,9.698670016808994543e-01
-1.012984334193471003e+00,9.689584026794333393e-01
-1.007616437581740243e+00,9.686216640531603028e-01
-1.007302697566126337e+00,9.676729531987944277e-01
-1.012113630931090302e+00,9.711571722751201063e-01
-1.012488906185061932e+00,9.668312920252188913e-01
-1.018726274574758284e+00,9.675463604111153026e-01
-1.014403254112844710e+00,9.667323045700096928e-01
-1.016514915042256550e+00,9.605146824577680542e-01
-1.009779332282612074e+00,9.558299921638896413e-01
-1.025486781968482308e+00,9.505758268315713799e-01
-1.037171942127400603e+00,9.513190431926011881e-01
-1.033885225570302158e+00,9.639318235024614268e-01
-1.022276073248514328e+00,9.574385632013919789e-01
-1.004579807121482649e+00,9.485871849627631747e-01
-1.000684380354957437e+00,9.430753267797998829e-01
-1.001028883675739944e+00,9.505759306204726311e-01
-1.003345958983819841e+00,9.567826912973177444e-01
-1.015778015839475135e+00,9.580762193585483644e-01
-1.009973491678811008e+00,9.615661281895226953e-01
-1.024240561226042567e+00,9.643733069947348913e-01
-1.033014936832293174e+00,9.662043821067229921e-01
-1.062333243510228620e+00,9.686188587683954854e-01
-1.051287450153335801e+00,9.731077846850552104e-01
-1.944142855891127342e+00,1.180723691075089565e+00
-1.984305732569578318e+00,1.183693860205522697e+00
